id,product_id,created_at,sold_at,cost,product_category,product_name,product_brand,product_retail_price,product_department,product_sku,product_distribution_center_id
50195,17459,2022-09-06 04:53:28,2022-11-19 04:53:28,12.05,Jeans,Self-enabling analyzing utilization,Nike,30.56,Men,lX-18989266,1
50196,26900,2024-12-24 20:51:46,2025-09-19 20:51:46,46.77,Pants,Re-engineered discrete system engine,MG,117.33,Men,Uc-67408656,9
50197,15464,2019-03-10 05:21:04,,9.04,Pants,Down-sized user-facing conglomeration,Nike,20.37,Men,wV-95703493,7
50198,22949,2021-04-01 14:30:31,2022-01-25 14:30:31,28.79,Accessories,Future-proofed bottom-line leverage,MG,86.85,Women,MM-60798767,9
50199,23107,2020-06-16 07:43:23,2020-08-12 07:43:23,12.75,Plus,Operative upward-trending neural-net,Puma,49.39,Men,ty-91952098,3
50200,12643,2023-03-11 14:33:27,,17.89,Jeans,Fully-configurable executive matrix,Levi's,46.58,Men,OZ-77415463,3
50201,15057,2020-04-22 10:01:47,2020-05-19 10:01:47,43.79,Outerwear & Coats,Synergized exuding structure,Calvin Klein,168.01,Men,Le-19012802,5
50202,18331,2020-10-27 07:30:27,2021-01-25 07:30:27,33.22,Outerwear & Coats,Re-engineered empowering circuit,Tommy Hilfiger,123.6,Women,MD-07480155,1
50203,17155,2019-12-30 13:05:01,2020-09-19 13:05:01,43.12,Jeans,Monitored human-resource functionalities,Tommy Hilfiger,90.74,Women,bD-22719268,8
50204,18808,2021-03-26 03:41:42,,8.11,Accessories,Automated solution-oriented application,Levi's,30.89,Women,HT-96708338,7
50205,10145,2024-08-26 07:40:29,,39.31,Plus,Advanced interactive open system,MG,128.86,Men,RN-73382878,8
50206,17968,2022-10-29 06:21:03,,37.59,Tops,Secured systematic artificial intelligence,Puma,132.35,Men,wg-72352881,10
50207,27000,2020-02-22 02:00:38,2020-10-29 02:00:38,47.79,Pants,Right-sized zero-defect portal,Tommy Hilfiger,182.72,Men,YL-28710023,8
50208,17679,2023-09-09 17:36:16,2024-02-27 17:36:16,49.8,Outerwear & Coats,Organized 3rdgeneration flexibility,Nike,149.28,Women,nH-31345516,3
50209,18082,2022-01-28 16:50:00,2022-11-28 16:50:00,45.81,Jeans,Profit-focused web-enabled encryption,Levi's,153.45,Men,Du-28997105,7
50210,29468,2020-08-04 12:44:14,,34.27,Tops,Seamless needs-based workforce,Puma,120.77,Women,AB-11180981,8
50211,27186,2023-11-29 05:45:19,2024-11-10 05:45:19,45.17,Tops,Advanced uniform time-frame,Calvin Klein,147.43,Women,ht-89891128,5
50212,27726,2024-10-13 17:19:21,2025-08-04 17:19:21,40.08,Jeans,Cross-platform encompassing encoding,Nike,92.98,Women,RX-84011540,8
50213,20738,2024-07-08 22:13:59,2025-02-24 22:13:59,36.11,Tops,Exclusive global pricing structure,Nike,76.15,Men,nb-69007055,1
50214,12085,2022-09-20 23:58:45,2023-03-04 23:58:45,32.27,Jeans,Devolved upward-trending matrix,Tommy Hilfiger,89.8,Men,md-71869868,5
50215,25725,2019-09-01 16:39:33,2019-10-29 16:39:33,3.11,Tops,Proactive interactive conglomeration,Puma,10.67,Men,xp-60949274,5
50216,29819,2021-10-26 11:36:25,,39.72,Outerwear & Coats,Multi-layered web-enabled project,MG,141.84,Men,Mj-69682606,2
50217,23060,2022-05-13 09:18:35,2023-01-20 09:18:35,26.45,Sweaters,Visionary 3rdgeneration function,Tommy Hilfiger,90.55,Women,po-17958830,4
50218,10594,2021-01-18 06:57:38,,48.88,Sweaters,Assimilated didactic intranet,Calvin Klein,180.73,Women,dn-66002855,1
50219,10318,2022-05-02 01:44:58,2022-08-25 01:44:58,15.83,Outerwear & Coats,Grass-roots systematic intranet,Puma,57.16,Women,Dp-10689731,6
50220,20255,2021-08-02 20:16:03,,1.89,Sweaters,Distributed dynamic standardization,Nike,6.11,Women,Dw-10109459,1
50221,17530,2022-12-22 13:01:00,2022-12-28 13:01:00,10.33,Jeans,Fully-configurable 4thgeneration benchmark,Adidas,24.91,Women,ms-20730816,8
50222,17210,2022-01-02 05:33:40,2023-01-02 05:33:40,28.99,Sweaters,Configurable 3rdgeneration task-force,Tommy Hilfiger,59.65,Men,Xl-50272577,9
50223,26870,2021-08-07 19:50:03,,48.74,Pants,Robust foreground monitoring,Calvin Klein,108.04,Men,Jw-43612735,6
50224,28518,2023-10-17 21:20:32,,28.74,Plus,Switchable client-server frame,Nike,97.38,Women,vC-34822808,8
50225,27209,2021-04-14 02:45:49,2022-02-11 02:45:49,8.02,Outerwear & Coats,Down-sized stable data-warehouse,Nike,30.2,Men,Vv-62391613,4
50226,28938,2023-10-18 11:14:08,2023-11-07 11:14:08,21.56,Accessories,Digitized fault-tolerant monitoring,Adidas,84.14,Men,HI-55256870,9
50227,23590,2019-03-30 05:45:19,,45.48,Sweaters,Total demand-driven hardware,Nike,140.34,Men,Yw-72989820,10
50228,12208,2020-10-30 13:20:10,,37.97,Outerwear & Coats,Front-line maximized support,Puma,112.37,Men,zs-28291271,7
50229,27622,2020-05-23 03:51:15,,42.49,Sweaters,Self-enabling impactful process improvement,Adidas,108.14,Men,WR-58006841,10
50230,12105,2019-06-17 01:44:28,2019-12-14 01:44:28,5.01,Accessories,Optimized 5thgeneration concept,Adidas,12.65,Women,Yt-01221258,8
50231,15743,2023-09-19 09:40:40,2024-05-12 09:40:40,12.2,Pants,Pre-emptive zero administration collaboration,MG,48.6,Women,So-38748489,9
50232,26198,2023-07-28 05:27:34,2024-04-11 05:27:34,15.77,Sweaters,Open-source object-oriented middleware,Nike,32.06,Women,xQ-02250913,8
50233,15888,2024-07-09 21:21:59,2025-01-16 21:21:59,8.75,Pants,Persistent tertiary protocol,Adidas,32.25,Women,Yf-81374214,8
50234,14823,2020-11-24 22:39:03,2021-01-25 22:39:03,35.35,Plus,Phased 3rdgeneration open system,Adidas,75.49,Men,vN-95210460,7
50235,17663,2022-03-21 01:43:30,2022-10-21 01:43:30,23.64,Sweaters,Re-contextualized cohesive initiative,Adidas,84.85,Men,Ss-11044761,3
50236,25241,2022-06-07 21:01:24,2022-08-03 21:01:24,33.02,Outerwear & Coats,Future-proofed dedicated frame,Tommy Hilfiger,84.21,Women,Mt-05013681,6
50237,16183,2024-02-19 17:32:52,,15.76,Tops,Visionary stable hub,Tommy Hilfiger,41.96,Men,WG-75452355,5
50238,11996,2022-08-11 19:55:39,,39.83,Plus,De-engineered optimal workforce,Adidas,134.68,Men,ga-55055241,10
50239,26513,2022-02-12 05:31:58,2022-09-19 05:31:58,35.06,Sweaters,Stand-alone background Graphic Interface,Puma,125.42,Women,sA-40992293,10
50240,13059,2021-05-23 07:58:26,,24.53,Plus,Right-sized local complexity,Puma,86.76,Men,Lu-54835459,4
50241,29563,2021-09-22 08:54:42,2022-06-28 08:54:42,45.59,Accessories,Optional demand-driven framework,Levi's,92.35,Women,MU-85500230,8
50242,25430,2022-11-29 07:28:34,2023-01-28 07:28:34,49.61,Outerwear & Coats,Diverse radical implementation,Levi's,196.5,Men,Gi-78286619,4
50243,25617,2024-04-12 00:20:46,,4.46,Outerwear & Coats,Inverse regional algorithm,Puma,14.98,Women,Zs-40620943,4
50244,16010,2019-09-10 06:17:54,2019-10-09 06:17:54,36.92,Accessories,Distributed discrete structure,Calvin Klein,88.52,Women,yp-01301132,3
50245,25556,2020-06-25 07:56:27,,13.65,Jeans,Public-key neutral installation,Levi's,37.38,Men,Em-84966686,5
50246,19279,2024-10-18 10:39:55,,47.41,Tops,Grass-roots user-facing migration,Calvin Klein,181.45,Women,Ma-15391221,5
50247,19263,2020-07-10 17:12:14,,41.01,Pants,Total zero administration protocol,Tommy Hilfiger,119.73,Women,AY-60569043,8
50248,20217,2024-05-10 08:11:58,2024-11-27 08:11:58,28.34,Tops,Innovative tangible superstructure,Calvin Klein,100.36,Men,Te-44694421,3
50249,10188,2019-01-31 15:11:42,,19.42,Plus,Organic 24/7 pricing structure,Puma,55.51,Women,XY-90530326,4
50250,24832,2022-10-05 02:41:18,2023-07-20 02:41:18,7.41,Pants,Mandatory bandwidth-monitored product,Calvin Klein,27.52,Women,Bq-87104044,1
50251,27845,2023-07-24 01:21:50,2024-04-02 01:21:50,28.62,Outerwear & Coats,Open-architected discrete monitoring,MG,67.36,Women,et-98922840,3
50252,12701,2023-05-15 09:09:35,,45.02,Plus,User-centric responsive pricing structure,Adidas,161.89,Women,dv-79057358,6
50253,24232,2024-09-11 06:39:16,2024-09-29 06:39:16,9.48,Tops,Future-proofed bifurcated Internet solution,Nike,22.19,Men,Wa-31892750,2
50254,29917,2021-06-24 16:48:17,2021-12-04 16:48:17,21.55,Sweaters,Synergistic non-volatile complexity,Levi's,64.97,Men,TA-15390050,5
50255,17530,2024-10-14 20:30:13,2025-01-16 20:30:13,40.08,Plus,Polarized transitional strategy,Calvin Klein,100.53,Women,mR-48179890,3
50256,21627,2022-10-15 08:12:09,,7.5,Accessories,Automated disintermediate parallelism,Adidas,18.68,Women,if-37581301,10
50257,12279,2021-10-03 12:26:39,2022-06-17 12:26:39,38.33,Accessories,Seamless optimal strategy,Nike,99.02,Men,nq-44957181,7
50258,24124,2019-09-07 22:00:10,,33.39,Outerwear & Coats,Enterprise-wide radical algorithm,Nike,68.52,Women,Ae-61691853,8
50259,15553,2019-05-06 00:38:15,2019-09-20 00:38:15,3.46,Outerwear & Coats,Proactive 4thgeneration Local Area Network,Nike,12.98,Men,Nh-69670258,6
50260,12633,2024-01-31 15:17:23,2024-08-31 15:17:23,44.44,Pants,Phased bi-directional leverage,Calvin Klein,172.93,Men,We-73268578,9
50261,13680,2019-05-13 07:09:37,2020-04-12 07:09:37,5.98,Outerwear & Coats,Monitored user-facing capacity,Tommy Hilfiger,16.51,Women,eG-89416863,9
50262,19521,2024-10-06 07:33:19,,4.35,Plus,Multi-channeled holistic capacity,MG,13.13,Men,Qa-56767879,10
50263,23977,2020-12-04 22:53:01,2021-08-24 22:53:01,17.46,Outerwear & Coats,User-centric exuding capability,Adidas,36.29,Men,sb-16691153,9
50264,19503,2024-10-11 09:31:50,,18.0,Sweaters,Intuitive client-server throughput,Calvin Klein,66.51,Men,KC-42699696,1
50265,13251,2021-06-19 20:27:52,2022-02-11 20:27:52,18.82,Plus,Optimized reciprocal toolset,Calvin Klein,54.68,Men,za-90078281,3
50266,14561,2020-07-26 21:40:31,,44.55,Tops,Virtual dynamic methodology,Levi's,154.02,Men,nJ-96404970,1
50267,14219,2020-05-29 17:16:23,,17.48,Plus,Cross-platform 24hour encoding,Tommy Hilfiger,63.34,Women,eI-11155770,3
50268,25561,2020-05-02 03:30:21,2020-09-17 03:30:21,44.13,Pants,Synergized stable leverage,Levi's,138.58,Men,ya-84908245,6
50269,10389,2023-02-07 07:52:21,2023-02-14 07:52:21,23.19,Jeans,Triple-buffered regional frame,Calvin Klein,52.53,Men,mK-32013022,7
50270,25381,2023-08-12 04:45:55,,8.28,Outerwear & Coats,Fully-configurable solution-oriented hardware,Puma,23.88,Men,WJ-40357133,9
50271,16267,2020-07-24 14:25:07,2021-03-09 14:25:07,16.65,Accessories,Function-based mobile complexity,Puma,40.01,Women,OY-78121965,7
50272,23966,2023-03-21 02:07:26,2023-11-24 02:07:26,31.45,Jeans,Focused holistic artificial intelligence,MG,101.2,Women,CT-54960660,8
50273,16836,2024-12-12 00:33:53,2025-02-20 00:33:53,9.32,Pants,Open-source encompassing matrix,MG,27.95,Men,qH-12434683,9
50274,10492,2020-12-17 09:55:50,2021-01-22 09:55:50,15.0,Pants,Reverse-engineered logistical Graphical User Interface,Levi's,40.68,Men,Go-15798005,1
50275,15973,2019-11-21 04:51:05,2020-09-30 04:51:05,18.74,Jeans,Stand-alone optimal leverage,MG,62.42,Men,MH-36063017,9
50276,19200,2022-10-15 18:02:34,2022-11-21 18:02:34,49.06,Jeans,Universal background synergy,Calvin Klein,115.74,Women,TV-09592783,9
50277,17337,2024-07-08 17:24:52,,35.94,Accessories,Enhanced national groupware,Tommy Hilfiger,81.5,Women,BS-96834511,6
50278,12098,2019-06-19 03:55:43,2020-02-24 03:55:43,38.89,Outerwear & Coats,Centralized human-resource hardware,Tommy Hilfiger,109.37,Men,Aj-15138222,10
50279,17951,2022-09-08 23:41:54,,37.03,Jeans,Exclusive homogeneous task-force,Calvin Klein,92.81,Women,dv-58834996,8
50280,10195,2019-11-26 07:02:57,,39.91,Jeans,Automated uniform framework,Nike,106.74,Women,eV-88252679,8
50281,22274,2020-02-27 08:17:12,,4.94,Plus,Profit-focused motivating hub,Puma,19.06,Women,tG-15869409,1
50282,27731,2024-03-16 23:03:22,,13.88,Tops,Persistent asynchronous moderator,Nike,53.42,Women,XF-82991780,5
50283,24642,2024-05-03 15:37:33,,48.7,Accessories,Operative bandwidth-monitored hierarchy,Levi's,114.89,Men,db-45806187,1
50284,27287,2024-11-22 15:44:06,2025-09-30 15:44:06,30.66,Jeans,Extended incremental functionalities,Adidas,92.33,Men,Cz-12201635,4
50285,25490,2022-08-14 06:34:06,2023-07-22 06:34:06,24.37,Outerwear & Coats,Front-line impactful function,Calvin Klein,89.64,Men,rl-72598568,7
50286,26874,2023-11-13 09:35:17,,31.57,Jeans,Universal composite capacity,MG,69.76,Men,qp-89853541,5
50287,19920,2019-03-22 22:19:42,,10.51,Plus,Sharable object-oriented extranet,MG,31.0,Men,ZZ-26736325,9
50288,20582,2019-08-22 17:51:16,2020-04-15 17:51:16,14.97,Tops,Front-line background analyzer,Tommy Hilfiger,43.78,Men,fc-43080453,1
50289,27069,2023-08-19 17:49:28,,39.95,Pants,Down-sized fresh-thinking pricing structure,Adidas,124.01,Women,fD-04754769,5
50290,27704,2019-08-28 02:01:23,,43.23,Jeans,Face-to-face grid-enabled open system,Levi's,168.09,Women,jG-51846917,3
50291,25283,2020-10-22 01:50:12,,16.1,Accessories,Configurable client-server knowledge user,Tommy Hilfiger,58.74,Men,MI-19927241,6
50292,14926,2023-03-22 02:41:55,2023-04-18 02:41:55,45.76,Pants,Public-key dedicated encoding,Adidas,166.26,Men,Xz-33065597,3
50293,22771,2019-06-02 04:22:02,2020-04-17 04:22:02,28.66,Accessories,Multi-channeled global capacity,Calvin Klein,60.58,Men,QF-20227961,3
50294,24765,2021-09-28 06:08:47,,29.81,Accessories,Synchronized 4thgeneration alliance,MG,92.9,Men,Cl-12808551,7
50295,17804,2022-11-25 19:08:33,,21.7,Sweaters,Future-proofed needs-based neural-net,Levi's,55.45,Men,KB-98331198,1
50296,23098,2022-04-21 14:18:01,,20.69,Jeans,Multi-lateral exuding alliance,Calvin Klein,73.62,Women,Ov-52564060,4
50297,25887,2021-05-18 10:27:37,2022-05-09 10:27:37,41.2,Plus,Expanded client-driven portal,Calvin Klein,125.31,Women,ev-00889509,4
50298,12913,2021-12-30 09:54:51,2022-05-07 09:54:51,32.89,Jeans,Enhanced modular Graphic Interface,Levi's,84.57,Men,lX-06362298,10
50299,15393,2019-12-21 04:36:32,2020-11-08 04:36:32,9.52,Accessories,Advanced grid-enabled encryption,Levi's,26.54,Men,Jr-86531235,6
50300,16803,2022-02-11 00:44:10,2022-12-21 00:44:10,22.97,Pants,Fundamental coherent approach,Levi's,49.97,Women,TW-94184446,1
50301,14969,2019-12-09 21:08:11,,46.71,Accessories,Vision-oriented 6thgeneration flexibility,MG,95.25,Women,mX-24579727,7
50302,23080,2019-07-11 09:39:08,2019-08-27 09:39:08,23.86,Accessories,Fully-configurable static pricing structure,Calvin Klein,81.96,Men,oI-21180829,5
50303,20106,2019-03-21 01:34:31,,46.03,Outerwear & Coats,Grass-roots didactic moderator,MG,128.1,Women,QB-57290321,8
50304,25933,2021-01-02 07:48:30,,17.94,Plus,Decentralized foreground hierarchy,Levi's,62.15,Men,Di-67337610,3
50305,21615,2023-09-30 22:50:57,2023-11-13 22:50:57,8.55,Sweaters,Persistent stable superstructure,Calvin Klein,19.09,Women,sA-87659732,6
50306,16644,2019-02-28 21:46:33,2019-12-25 21:46:33,49.03,Plus,Switchable methodical system engine,Puma,105.22,Men,va-05021192,7
50307,22922,2023-04-27 04:55:29,,19.42,Jeans,Multi-layered multimedia protocol,Nike,62.38,Women,Oj-36825170,4
50308,27384,2020-09-04 18:13:46,2021-08-13 18:13:46,3.37,Sweaters,Streamlined heuristic projection,Puma,12.69,Women,st-52674693,2
50309,24369,2020-02-20 13:10:03,2020-07-20 13:10:03,16.12,Accessories,Versatile clear-thinking complexity,Calvin Klein,39.37,Men,RF-83721302,5
50310,28825,2020-04-05 04:52:54,2020-09-18 04:52:54,1.47,Outerwear & Coats,De-engineered zero tolerance algorithm,Levi's,5.46,Women,wn-44840004,2
50311,14326,2020-10-19 04:50:55,,11.91,Sweaters,Grass-roots hybrid contingency,Adidas,44.16,Women,El-27928172,5
50312,29613,2020-08-27 19:36:17,2020-11-24 19:36:17,6.05,Tops,Fully-configurable dedicated firmware,Adidas,12.97,Women,pF-77204844,4
50313,24828,2024-12-19 11:40:43,2025-05-21 11:40:43,6.22,Jeans,Digitized scalable neural-net,Calvin Klein,21.56,Men,Jk-25599484,7
50314,27309,2023-06-25 22:22:57,,28.43,Plus,Proactive grid-enabled orchestration,Calvin Klein,97.69,Women,qg-65598769,3
50315,24590,2024-10-15 18:51:05,2024-11-01 18:51:05,8.81,Outerwear & Coats,Assimilated 24hour middleware,Adidas,29.88,Men,Ph-71062359,4
50316,21791,2021-05-13 20:04:06,2021-11-12 20:04:06,33.12,Accessories,Extended well-modulated benchmark,MG,75.59,Women,zS-82446495,5
50317,29401,2021-04-20 01:06:46,,18.05,Jeans,Switchable full-range initiative,Nike,68.05,Men,ZU-60207624,10
50318,21971,2020-11-15 22:32:20,2020-11-19 22:32:20,5.12,Outerwear & Coats,Front-line upward-trending approach,Puma,13.98,Men,vE-96127348,1
50319,21034,2023-10-31 10:34:14,,31.55,Jeans,Visionary stable function,Adidas,85.87,Women,uR-94184426,5
50320,20257,2020-08-30 12:39:26,2020-10-06 12:39:26,1.22,Accessories,Sharable foreground definition,Tommy Hilfiger,4.3,Men,fv-70575494,1
50321,24812,2022-01-27 07:52:00,2022-12-19 07:52:00,22.05,Sweaters,Integrated encompassing policy,Adidas,85.66,Women,eV-15022295,3
50322,13254,2022-04-08 06:40:56,,1.3,Jeans,Multi-layered stable open architecture,Puma,4.01,Men,wa-97681165,6
50323,14727,2023-12-22 23:21:00,2024-01-22 23:21:00,26.79,Outerwear & Coats,Total multi-state portal,Puma,70.39,Women,Kh-14908769,6
50324,20851,2023-11-12 22:17:15,,47.11,Outerwear & Coats,Persistent even-keeled neural-net,Puma,170.8,Women,Qa-00486908,3
50325,11807,2024-03-09 23:03:06,,32.52,Sweaters,Distributed homogeneous methodology,Adidas,83.46,Women,ti-82249093,8
50326,12900,2023-08-31 07:02:37,2024-03-14 07:02:37,25.4,Outerwear & Coats,Proactive encompassing portal,Tommy Hilfiger,58.09,Women,Ye-78475228,7
50327,28788,2021-03-23 00:22:43,,23.82,Accessories,Compatible foreground initiative,Levi's,65.74,Men,Mu-24993729,3
50328,17875,2023-10-27 03:41:27,2024-07-22 03:41:27,48.2,Sweaters,Up-sized system-worthy standardization,Levi's,166.65,Men,si-20430160,2
50329,25142,2023-12-30 00:27:19,,32.15,Accessories,Focused value-added methodology,Adidas,94.18,Women,yO-59972984,1
50330,20032,2022-02-11 20:40:12,2023-02-04 20:40:12,1.36,Tops,Multi-lateral multimedia workforce,Puma,3.07,Women,xM-57605057,3
50331,21860,2023-07-28 16:42:20,2024-05-03 16:42:20,8.72,Sweaters,Re-engineered methodical hierarchy,Tommy Hilfiger,22.79,Women,Nq-39291881,3
50332,22932,2019-03-31 10:31:48,,8.9,Plus,Grass-roots motivating extranet,Adidas,18.84,Women,xH-65291893,5
50333,27350,2019-04-24 07:29:29,2019-08-23 07:29:29,45.17,Pants,Quality-focused dedicated application,Tommy Hilfiger,102.71,Women,zb-76820542,1
50334,12336,2019-11-06 19:28:47,2020-06-04 19:28:47,13.57,Tops,Grass-roots even-keeled capacity,Adidas,52.31,Women,jU-11738496,4
50335,27374,2021-09-14 08:20:00,2022-07-20 08:20:00,48.91,Pants,Fully-configurable transitional website,Adidas,185.78,Women,ep-68485070,9
50336,20333,2024-08-30 15:54:22,,4.02,Outerwear & Coats,Innovative client-driven website,Puma,8.89,Women,xF-23550440,2
50337,10642,2023-04-30 19:44:36,2023-09-16 19:44:36,11.6,Accessories,Customizable actuating protocol,Adidas,40.91,Women,Pg-62080201,10
50338,29249,2024-05-07 13:12:38,,12.83,Jeans,Function-based background circuit,MG,42.69,Men,ai-58860496,1
50339,11797,2022-11-08 22:17:40,,46.23,Tops,Intuitive 6thgeneration process improvement,Calvin Klein,119.43,Men,vk-20119885,6
50340,20726,2021-05-14 20:02:17,2021-10-17 20:02:17,8.62,Jeans,Pre-emptive client-driven model,Nike,31.89,Men,Ki-27026125,7
50341,27123,2023-08-09 10:57:05,2024-01-28 10:57:05,18.94,Tops,Reduced mobile initiative,Levi's,66.98,Men,Xa-04027183,5
50342,14638,2023-10-03 16:05:02,2024-06-13 16:05:02,25.19,Accessories,Advanced actuating migration,MG,80.76,Women,VV-49525400,6
50343,14275,2020-04-07 19:59:28,,41.41,Jeans,Synchronized bifurcated throughput,Calvin Klein,105.95,Women,sK-88934576,3
50344,12954,2020-10-17 02:14:57,2020-11-16 02:14:57,31.04,Jeans,Profit-focused stable parallelism,Nike,73.93,Women,PX-79269116,5
50345,29958,2023-02-22 05:23:53,2023-04-02 05:23:53,34.76,Plus,Configurable incremental solution,Tommy Hilfiger,71.03,Women,oQ-46663266,6
50346,24959,2023-03-29 03:42:41,,23.02,Plus,Configurable multimedia moratorium,MG,54.18,Women,sx-29787682,5
50347,29319,2022-02-12 13:47:13,2022-08-28 13:47:13,35.85,Plus,Innovative motivating functionalities,Puma,82.21,Women,Yu-16626357,2
50348,26068,2020-10-11 08:59:54,2021-04-09 08:59:54,11.0,Pants,Profound well-modulated frame,Puma,26.4,Men,Im-52405416,8
50349,25333,2023-08-20 17:39:02,,11.67,Sweaters,Decentralized empowering conglomeration,Levi's,40.08,Men,kC-14723803,6
50350,27573,2019-04-19 10:29:30,2019-07-02 10:29:30,23.25,Sweaters,Inverse full-range framework,Puma,92.59,Men,oj-40274124,7
50351,29227,2024-12-17 19:42:46,,17.92,Pants,User-centric full-range moderator,Calvin Klein,56.27,Women,yR-92079042,1
50352,18023,2021-08-13 19:16:50,,37.91,Jeans,Synergistic user-facing encryption,Calvin Klein,146.4,Men,Iu-67634852,5
